경찰청대분류,경찰청세분류,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022,2022
경찰청대분류,경찰청세분류,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,단일로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,교차로,철길건널목,철길건널목,철길건널목,기타/불명,기타/불명,기타/불명
경찰청대분류,경찰청세분류,터널안,터널안,터널안,교량위,교량위,교량위,고가도로위,고가도로위,고가도로위,지하차도(도로)내,지하차도(도로)내,지하차도(도로)내,기타단일로,기타단일로,기타단일로,교차로내,교차로내,교차로내,교차로횡단보도내,교차로횡단보도내,교차로횡단보도내,교차로부근,교차로부근,교차로부근,철길건널목,철길건널목,철길건널목,기타/불명,기타/불명,기타/불명
경찰청대분류,경찰청세분류,사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명],사고[건],사망[명],부상[명]
세종경찰청,세종남부,11,0,15,6,0,12,-,-,-,6,0,8,255,9,363,212,1,324,60,1,63,99,1,158,-,-,-,44,0,53
경기남부경찰청,수원중부,1,0,3,2,0,2,6,0,8,6,0,7,609,5,803,610,2,875,66,0,74,227,1,303,-,-,-,71,0,82
경기남부경찰청,성남수정,4,0,8,-,-,-,2,0,2,-,-,-,525,4,696,172,1,222,30,0,34,209,0,284,-,-,-,26,0,31
경기남부경찰청,평택,-,-,-,10,1,13,3,0,4,39,0,63,"1,057",20,"1,520","1,070",9,"1,623",117,5,123,551,10,854,-,-,-,534,4,757
경기남부경찰청,안성,1,1,1,3,0,3,5,0,10,-,-,-,341,4,524,249,2,439,20,1,20,119,1,171,-,-,-,72,3,106
경기남부경찰청,안양동안,2,0,2,1,0,1,1,0,1,1,0,1,236,3,310,213,4,309,37,0,38,122,1,173,-,-,-,83,1,114
경기남부경찰청,이천,1,0,1,2,0,3,-,-,-,-,-,-,389,12,536,312,1,446,21,0,24,168,1,305,-,-,-,74,0,85
경기남부경찰청,광주,10,0,21,12,0,21,3,0,7,2,0,2,858,8,"1,255",516,3,741,36,0,38,351,0,484,-,-,-,320,1,513
경기남부경찰청,여주,1,0,1,3,0,4,-,-,-,-,-,-,201,6,303,163,4,247,6,0,6,84,1,142,-,-,-,42,0,59
경기남부경찰청,용인동부,12,0,18,4,0,5,12,0,14,5,0,5,872,9,"1,310",657,4,975,51,1,53,339,3,530,-,-,-,178,1,244
경기남부경찰청,김포,4,0,9,11,0,16,4,0,7,44,1,81,593,3,910,653,3,993,66,0,72,277,1,438,-,-,-,254,3,351
경기남부경찰청,양평,-,-,-,4,0,5,-,-,-,1,0,1,236,12,334,134,0,209,8,0,8,45,1,70,-,-,-,35,1,45
경기남부경찰청,부천소사,4,0,6,2,0,5,1,0,1,6,0,10,253,3,337,177,2,246,24,2,24,169,0,222,-,-,-,59,0,64
경기남부경찰청,오산,2,0,3,2,0,5,1,0,1,2,0,2,313,6,437,316,0,449,34,1,35,202,1,278,-,-,-,51,0,56
경기남부경찰청,부천원미,1,1,0,1,0,1,9,1,17,8,0,13,691,3,923,620,1,879,93,1,103,440,2,601,-,-,-,155,0,204
경기남부경찰청,광명,2,0,2,3,0,3,2,0,2,7,1,9,355,5,472,241,2,361,38,0,40,201,2,273,-,-,-,75,0,97
경기남부경찰청,안산단원,3,0,4,1,0,1,8,0,15,10,0,12,693,6,"1,001",614,2,944,53,0,60,311,2,492,-,-,-,335,3,436
경기남부경찰청,과천,2,0,2,1,0,1,2,0,3,3,0,4,103,4,191,33,0,48,7,0,7,49,0,88,-,-,-,7,0,9
경기남부경찰청,수원남부,6,0,10,4,0,8,8,0,10,72,1,98,630,2,881,508,3,744,108,2,115,303,2,454,-,-,-,161,0,207
